name,label,dataset,full_path,speaker
Neutral\0004_000289.wav,neutral,esd,ESD/ESV\Neutral\0004_000289.wav,4.0
Neutral\0004_000290.wav,neutral,esd,ESD/ESV\Neutral\0004_000290.wav,4.0
Neutral\0004_000291.wav,neutral,esd,ESD/ESV\Neutral\0004_000291.wav,4.0
Neutral\0004_000292.wav,neutral,esd,ESD/ESV\Neutral\0004_000292.wav,4.0
Neutral\0004_000293.wav,neutral,esd,ESD/ESV\Neutral\0004_000293.wav,4.0
Neutral\0004_000294.wav,neutral,esd,ESD/ESV\Neutral\0004_000294.wav,4.0
Neutral\0004_000295.wav,neutral,esd,ESD/ESV\Neutral\0004_000295.wav,4.0
Neutral\0004_000296.wav,neutral,esd,ESD/ESV\Neutral\0004_000296.wav,4.0
Neutral\0004_000297.wav,neutral,esd,ESD/ESV\Neutral\0004_000297.wav,4.0
Neutral\0004_000298.wav,neutral,esd,ESD/ESV\Neutral\0004_000298.wav,4.0
Neutral\0004_000299.wav,neutral,esd,ESD/ESV\Neutral\0004_000299.wav,4.0
Neutral\0004_000300.wav,neutral,esd,ESD/ESV\Neutral\0004_000300.wav,4.0
Neutral\0004_000301.wav,neutral,esd,ESD/ESV\Neutral\0004_000301.wav,4.0
Neutral\0004_000302.wav,neutral,esd,ESD/ESV\Neutral\0004_000302.wav,4.0
Neutral\0004_000303.wav,neutral,esd,ESD/ESV\Neutral\0004_000303.wav,4.0
Neutral\0004_000304.wav,neutral,esd,ESD/ESV\Neutral\0004_000304.wav,4.0
Neutral\0004_000305.wav,neutral,esd,ESD/ESV\Neutral\0004_000305.wav,4.0
Neutral\0004_000306.wav,neutral,esd,ESD/ESV\Neutral\0004_000306.wav,4.0
Neutral\0004_000307.wav,neutral,esd,ESD/ESV\Neutral\0004_000307.wav,4.0
Neutral\0004_000308.wav,neutral,esd,ESD/ESV\Neutral\0004_000308.wav,4.0
Neutral\0004_000309.wav,neutral,esd,ESD/ESV\Neutral\0004_000309.wav,4.0
Neutral\0004_000310.wav,neutral,esd,ESD/ESV\Neutral\0004_000310.wav,4.0
Neutral\0004_000311.wav,neutral,esd,ESD/ESV\Neutral\0004_000311.wav,4.0
Neutral\0004_000312.wav,neutral,esd,ESD/ESV\Neutral\0004_000312.wav,4.0
Neutral\0004_000313.wav,neutral,esd,ESD/ESV\Neutral\0004_000313.wav,4.0
Neutral\0004_000314.wav,neutral,esd,ESD/ESV\Neutral\0004_000314.wav,4.0
Neutral\0004_000315.wav,neutral,esd,ESD/ESV\Neutral\0004_000315.wav,4.0
Neutral\0004_000316.wav,neutral,esd,ESD/ESV\Neutral\0004_000316.wav,4.0
Neutral\0004_000317.wav,neutral,esd,ESD/ESV\Neutral\0004_000317.wav,4.0
Neutral\0004_000318.wav,neutral,esd,ESD/ESV\Neutral\0004_000318.wav,4.0
Neutral\0004_000319.wav,neutral,esd,ESD/ESV\Neutral\0004_000319.wav,4.0
Neutral\0004_000320.wav,neutral,esd,ESD/ESV\Neutral\0004_000320.wav,4.0
Neutral\0004_000321.wav,neutral,esd,ESD/ESV\Neutral\0004_000321.wav,4.0
Neutral\0004_000322.wav,neutral,esd,ESD/ESV\Neutral\0004_000322.wav,4.0
Neutral\0004_000323.wav,neutral,esd,ESD/ESV\Neutral\0004_000323.wav,4.0
Neutral\0004_000324.wav,neutral,esd,ESD/ESV\Neutral\0004_000324.wav,4.0
Neutral\0004_000325.wav,neutral,esd,ESD/ESV\Neutral\0004_000325.wav,4.0
Neutral\0004_000326.wav,neutral,esd,ESD/ESV\Neutral\0004_000326.wav,4.0
Neutral\0004_000327.wav,neutral,esd,ESD/ESV\Neutral\0004_000327.wav,4.0
Neutral\0004_000328.wav,neutral,esd,ESD/ESV\Neutral\0004_000328.wav,4.0
Neutral\0004_000329.wav,neutral,esd,ESD/ESV\Neutral\0004_000329.wav,4.0
Neutral\0004_000330.wav,neutral,esd,ESD/ESV\Neutral\0004_000330.wav,4.0
Neutral\0004_000331.wav,neutral,esd,ESD/ESV\Neutral\0004_000331.wav,4.0
Neutral\0004_000332.wav,neutral,esd,ESD/ESV\Neutral\0004_000332.wav,4.0
Neutral\0004_000333.wav,neutral,esd,ESD/ESV\Neutral\0004_000333.wav,4.0
Neutral\0004_000334.wav,neutral,esd,ESD/ESV\Neutral\0004_000334.wav,4.0
Neutral\0004_000335.wav,neutral,esd,ESD/ESV\Neutral\0004_000335.wav,4.0
Neutral\0004_000336.wav,neutral,esd,ESD/ESV\Neutral\0004_000336.wav,4.0
Neutral\0004_000337.wav,neutral,esd,ESD/ESV\Neutral\0004_000337.wav,4.0
Neutral\0004_000338.wav,neutral,esd,ESD/ESV\Neutral\0004_000338.wav,4.0
Neutral\0004_000339.wav,neutral,esd,ESD/ESV\Neutral\0004_000339.wav,4.0
Neutral\0004_000340.wav,neutral,esd,ESD/ESV\Neutral\0004_000340.wav,4.0
Neutral\0004_000341.wav,neutral,esd,ESD/ESV\Neutral\0004_000341.wav,4.0
Neutral\0004_000342.wav,neutral,esd,ESD/ESV\Neutral\0004_000342.wav,4.0
Neutral\0004_000343.wav,neutral,esd,ESD/ESV\Neutral\0004_000343.wav,4.0
Neutral\0004_000344.wav,neutral,esd,ESD/ESV\Neutral\0004_000344.wav,4.0
Neutral\0004_000345.wav,neutral,esd,ESD/ESV\Neutral\0004_000345.wav,4.0
Neutral\0004_000346.wav,neutral,esd,ESD/ESV\Neutral\0004_000346.wav,4.0
Neutral\0004_000347.wav,neutral,esd,ESD/ESV\Neutral\0004_000347.wav,4.0
Neutral\0004_000348.wav,neutral,esd,ESD/ESV\Neutral\0004_000348.wav,4.0
Neutral\0004_000349.wav,neutral,esd,ESD/ESV\Neutral\0004_000349.wav,4.0
Neutral\0004_000350.wav,neutral,esd,ESD/ESV\Neutral\0004_000350.wav,4.0
Sad\0004_001051.wav,sad,esd,ESD/ESV\Sad\0004_001051.wav,4.0
Sad\0004_001052.wav,sad,esd,ESD/ESV\Sad\0004_001052.wav,4.0
Sad\0004_001053.wav,sad,esd,ESD/ESV\Sad\0004_001053.wav,4.0
Sad\0004_001054.wav,sad,esd,ESD/ESV\Sad\0004_001054.wav,4.0
Sad\0004_001055.wav,sad,esd,ESD/ESV\Sad\0004_001055.wav,4.0
Sad\0004_001056.wav,sad,esd,ESD/ESV\Sad\0004_001056.wav,4.0
Sad\0004_001057.wav,sad,esd,ESD/ESV\Sad\0004_001057.wav,4.0
Sad\0004_001058.wav,sad,esd,ESD/ESV\Sad\0004_001058.wav,4.0
Sad\0004_001059.wav,sad,esd,ESD/ESV\Sad\0004_001059.wav,4.0
Sad\0004_001060.wav,sad,esd,ESD/ESV\Sad\0004_001060.wav,4.0
Sad\0004_001061.wav,sad,esd,ESD/ESV\Sad\0004_001061.wav,4.0
Sad\0004_001062.wav,sad,esd,ESD/ESV\Sad\0004_001062.wav,4.0
Sad\0004_001063.wav,sad,esd,ESD/ESV\Sad\0004_001063.wav,4.0
Sad\0004_001064.wav,sad,esd,ESD/ESV\Sad\0004_001064.wav,4.0
Sad\0004_001065.wav,sad,esd,ESD/ESV\Sad\0004_001065.wav,4.0
Sad\0004_001066.wav,sad,esd,ESD/ESV\Sad\0004_001066.wav,4.0
Sad\0004_001067.wav,sad,esd,ESD/ESV\Sad\0004_001067.wav,4.0
Sad\0004_001068.wav,sad,esd,ESD/ESV\Sad\0004_001068.wav,4.0
Sad\0004_001069.wav,sad,esd,ESD/ESV\Sad\0004_001069.wav,4.0
Sad\0004_001070.wav,sad,esd,ESD/ESV\Sad\0004_001070.wav,4.0
Sad\0004_001071.wav,sad,esd,ESD/ESV\Sad\0004_001071.wav,4.0
Sad\0004_001072.wav,sad,esd,ESD/ESV\Sad\0004_001072.wav,4.0
Sad\0004_001073.wav,sad,esd,ESD/ESV\Sad\0004_001073.wav,4.0
Sad\0004_001074.wav,sad,esd,ESD/ESV\Sad\0004_001074.wav,4.0
Sad\0004_001075.wav,sad,esd,ESD/ESV\Sad\0004_001075.wav,4.0
Sad\0004_001076.wav,sad,esd,ESD/ESV\Sad\0004_001076.wav,4.0
Sad\0004_001077.wav,sad,esd,ESD/ESV\Sad\0004_001077.wav,4.0
Sad\0004_001078.wav,sad,esd,ESD/ESV\Sad\0004_001078.wav,4.0
Sad\0004_001079.wav,sad,esd,ESD/ESV\Sad\0004_001079.wav,4.0
Sad\0004_001080.wav,sad,esd,ESD/ESV\Sad\0004_001080.wav,4.0
Sad\0004_001081.wav,sad,esd,ESD/ESV\Sad\0004_001081.wav,4.0
Sad\0004_001082.wav,sad,esd,ESD/ESV\Sad\0004_001082.wav,4.0
Sad\0004_001083.wav,sad,esd,ESD/ESV\Sad\0004_001083.wav,4.0
Sad\0004_001084.wav,sad,esd,ESD/ESV\Sad\0004_001084.wav,4.0
Sad\0004_001085.wav,sad,esd,ESD/ESV\Sad\0004_001085.wav,4.0
Sad\0004_001086.wav,sad,esd,ESD/ESV\Sad\0004_001086.wav,4.0
Sad\0004_001087.wav,sad,esd,ESD/ESV\Sad\0004_001087.wav,4.0
Sad\0004_001088.wav,sad,esd,ESD/ESV\Sad\0004_001088.wav,4.0
Sad\0004_001089.wav,sad,esd,ESD/ESV\Sad\0004_001089.wav,4.0
Sad\0004_001090.wav,sad,esd,ESD/ESV\Sad\0004_001090.wav,4.0
Sad\0004_001091.wav,sad,esd,ESD/ESV\Sad\0004_001091.wav,4.0
Sad\0004_001092.wav,sad,esd,ESD/ESV\Sad\0004_001092.wav,4.0
Sad\0004_001093.wav,sad,esd,ESD/ESV\Sad\0004_001093.wav,4.0
Sad\0004_001094.wav,sad,esd,ESD/ESV\Sad\0004_001094.wav,4.0
Sad\0004_001095.wav,sad,esd,ESD/ESV\Sad\0004_001095.wav,4.0
Sad\0004_001096.wav,sad,esd,ESD/ESV\Sad\0004_001096.wav,4.0
Sad\0004_001097.wav,sad,esd,ESD/ESV\Sad\0004_001097.wav,4.0
Sad\0004_001098.wav,sad,esd,ESD/ESV\Sad\0004_001098.wav,4.0
Sad\0004_001099.wav,sad,esd,ESD/ESV\Sad\0004_001099.wav,4.0
Sad\0004_001100.wav,sad,esd,ESD/ESV\Sad\0004_001100.wav,4.0
Sad\0004_001101.wav,sad,esd,ESD/ESV\Sad\0004_001101.wav,4.0
Sad\0004_001102.wav,sad,esd,ESD/ESV\Sad\0004_001102.wav,4.0
Sad\0004_001103.wav,sad,esd,ESD/ESV\Sad\0004_001103.wav,4.0
Sad\0004_001104.wav,sad,esd,ESD/ESV\Sad\0004_001104.wav,4.0
Sad\0004_001105.wav,sad,esd,ESD/ESV\Sad\0004_001105.wav,4.0
Sad\0004_001106.wav,sad,esd,ESD/ESV\Sad\0004_001106.wav,4.0
Sad\0004_001107.wav,sad,esd,ESD/ESV\Sad\0004_001107.wav,4.0
Sad\0004_001108.wav,sad,esd,ESD/ESV\Sad\0004_001108.wav,4.0
Sad\0004_001109.wav,sad,esd,ESD/ESV\Sad\0004_001109.wav,4.0
Sad\0004_001110.wav,sad,esd,ESD/ESV\Sad\0004_001110.wav,4.0
Sad\0004_001111.wav,sad,esd,ESD/ESV\Sad\0004_001111.wav,4.0
Sad\0004_001112.wav,sad,esd,ESD/ESV\Sad\0004_001112.wav,4.0
Sad\0004_001113.wav,sad,esd,ESD/ESV\Sad\0004_001113.wav,4.0
Sad\0004_001114.wav,sad,esd,ESD/ESV\Sad\0004_001114.wav,4.0
Sad\0004_001115.wav,sad,esd,ESD/ESV\Sad\0004_001115.wav,4.0
Sad\0004_001116.wav,sad,esd,ESD/ESV\Sad\0004_001116.wav,4.0
Sad\0004_001117.wav,sad,esd,ESD/ESV\Sad\0004_001117.wav,4.0
Sad\0004_001118.wav,sad,esd,ESD/ESV\Sad\0004_001118.wav,4.0
Sad\0004_001119.wav,sad,esd,ESD/ESV\Sad\0004_001119.wav,4.0
Sad\0004_001120.wav,sad,esd,ESD/ESV\Sad\0004_001120.wav,4.0
Sad\0004_001121.wav,sad,esd,ESD/ESV\Sad\0004_001121.wav,4.0
Sad\0004_001122.wav,sad,esd,ESD/ESV\Sad\0004_001122.wav,4.0
Sad\0004_001123.wav,sad,esd,ESD/ESV\Sad\0004_001123.wav,4.0
Sad\0004_001124.wav,sad,esd,ESD/ESV\Sad\0004_001124.wav,4.0
Sad\0004_001125.wav,sad,esd,ESD/ESV\Sad\0004_001125.wav,4.0
Sad\0004_001126.wav,sad,esd,ESD/ESV\Sad\0004_001126.wav,4.0
Sad\0004_001127.wav,sad,esd,ESD/ESV\Sad\0004_001127.wav,4.0
Sad\0004_001128.wav,sad,esd,ESD/ESV\Sad\0004_001128.wav,4.0
Sad\0004_001129.wav,sad,esd,ESD/ESV\Sad\0004_001129.wav,4.0
Sad\0004_001130.wav,sad,esd,ESD/ESV\Sad\0004_001130.wav,4.0
Sad\0004_001131.wav,sad,esd,ESD/ESV\Sad\0004_001131.wav,4.0
Sad\0004_001132.wav,sad,esd,ESD/ESV\Sad\0004_001132.wav,4.0
Sad\0004_001133.wav,sad,esd,ESD/ESV\Sad\0004_001133.wav,4.0
Sad\0004_001134.wav,sad,esd,ESD/ESV\Sad\0004_001134.wav,4.0
Sad\0004_001135.wav,sad,esd,ESD/ESV\Sad\0004_001135.wav,4.0
Sad\0004_001136.wav,sad,esd,ESD/ESV\Sad\0004_001136.wav,4.0
Sad\0004_001137.wav,sad,esd,ESD/ESV\Sad\0004_001137.wav,4.0
Sad\0004_001138.wav,sad,esd,ESD/ESV\Sad\0004_001138.wav,4.0
Sad\0004_001139.wav,sad,esd,ESD/ESV\Sad\0004_001139.wav,4.0
Sad\0004_001140.wav,sad,esd,ESD/ESV\Sad\0004_001140.wav,4.0
Sad\0004_001141.wav,sad,esd,ESD/ESV\Sad\0004_001141.wav,4.0
Sad\0004_001142.wav,sad,esd,ESD/ESV\Sad\0004_001142.wav,4.0
Sad\0004_001143.wav,sad,esd,ESD/ESV\Sad\0004_001143.wav,4.0
Sad\0004_001144.wav,sad,esd,ESD/ESV\Sad\0004_001144.wav,4.0
Sad\0004_001145.wav,sad,esd,ESD/ESV\Sad\0004_001145.wav,4.0
Sad\0004_001146.wav,sad,esd,ESD/ESV\Sad\0004_001146.wav,4.0
Sad\0004_001147.wav,sad,esd,ESD/ESV\Sad\0004_001147.wav,4.0
Sad\0004_001148.wav,sad,esd,ESD/ESV\Sad\0004_001148.wav,4.0
Sad\0004_001149.wav,sad,esd,ESD/ESV\Sad\0004_001149.wav,4.0
Sad\0004_001150.wav,sad,esd,ESD/ESV\Sad\0004_001150.wav,4.0
Sad\0004_001151.wav,sad,esd,ESD/ESV\Sad\0004_001151.wav,4.0
Sad\0004_001152.wav,sad,esd,ESD/ESV\Sad\0004_001152.wav,4.0
Sad\0004_001153.wav,sad,esd,ESD/ESV\Sad\0004_001153.wav,4.0
Sad\0004_001154.wav,sad,esd,ESD/ESV\Sad\0004_001154.wav,4.0
Sad\0004_001155.wav,sad,esd,ESD/ESV\Sad\0004_001155.wav,4.0
Sad\0004_001156.wav,sad,esd,ESD/ESV\Sad\0004_001156.wav,4.0
Sad\0004_001157.wav,sad,esd,ESD/ESV\Sad\0004_001157.wav,4.0
Sad\0004_001158.wav,sad,esd,ESD/ESV\Sad\0004_001158.wav,4.0
Sad\0004_001159.wav,sad,esd,ESD/ESV\Sad\0004_001159.wav,4.0
Sad\0004_001160.wav,sad,esd,ESD/ESV\Sad\0004_001160.wav,4.0
Sad\0004_001161.wav,sad,esd,ESD/ESV\Sad\0004_001161.wav,4.0
Sad\0004_001162.wav,sad,esd,ESD/ESV\Sad\0004_001162.wav,4.0
Sad\0004_001163.wav,sad,esd,ESD/ESV\Sad\0004_001163.wav,4.0
Sad\0004_001164.wav,sad,esd,ESD/ESV\Sad\0004_001164.wav,4.0
Sad\0004_001165.wav,sad,esd,ESD/ESV\Sad\0004_001165.wav,4.0
Sad\0004_001166.wav,sad,esd,ESD/ESV\Sad\0004_001166.wav,4.0
Sad\0004_001167.wav,sad,esd,ESD/ESV\Sad\0004_001167.wav,4.0
Sad\0004_001168.wav,sad,esd,ESD/ESV\Sad\0004_001168.wav,4.0
Sad\0004_001169.wav,sad,esd,ESD/ESV\Sad\0004_001169.wav,4.0
Sad\0004_001170.wav,sad,esd,ESD/ESV\Sad\0004_001170.wav,4.0
Sad\0004_001171.wav,sad,esd,ESD/ESV\Sad\0004_001171.wav,4.0
Sad\0004_001172.wav,sad,esd,ESD/ESV\Sad\0004_001172.wav,4.0
Sad\0004_001173.wav,sad,esd,ESD/ESV\Sad\0004_001173.wav,4.0
Sad\0004_001174.wav,sad,esd,ESD/ESV\Sad\0004_001174.wav,4.0
Sad\0004_001175.wav,sad,esd,ESD/ESV\Sad\0004_001175.wav,4.0
Sad\0004_001176.wav,sad,esd,ESD/ESV\Sad\0004_001176.wav,4.0
Sad\0004_001177.wav,sad,esd,ESD/ESV\Sad\0004_001177.wav,4.0
Sad\0004_001178.wav,sad,esd,ESD/ESV\Sad\0004_001178.wav,4.0
Sad\0004_001179.wav,sad,esd,ESD/ESV\Sad\0004_001179.wav,4.0
Sad\0004_001180.wav,sad,esd,ESD/ESV\Sad\0004_001180.wav,4.0
Sad\0004_001181.wav,sad,esd,ESD/ESV\Sad\0004_001181.wav,4.0
Sad\0004_001182.wav,sad,esd,ESD/ESV\Sad\0004_001182.wav,4.0
Sad\0004_001183.wav,sad,esd,ESD/ESV\Sad\0004_001183.wav,4.0
Sad\0004_001184.wav,sad,esd,ESD/ESV\Sad\0004_001184.wav,4.0
Sad\0004_001185.wav,sad,esd,ESD/ESV\Sad\0004_001185.wav,4.0
Sad\0004_001186.wav,sad,esd,ESD/ESV\Sad\0004_001186.wav,4.0
Sad\0004_001187.wav,sad,esd,ESD/ESV\Sad\0004_001187.wav,4.0
Sad\0004_001188.wav,sad,esd,ESD/ESV\Sad\0004_001188.wav,4.0
Sad\0004_001189.wav,sad,esd,ESD/ESV\Sad\0004_001189.wav,4.0
Sad\0004_001190.wav,sad,esd,ESD/ESV\Sad\0004_001190.wav,4.0
Sad\0004_001191.wav,sad,esd,ESD/ESV\Sad\0004_001191.wav,4.0
Sad\0004_001192.wav,sad,esd,ESD/ESV\Sad\0004_001192.wav,4.0
Sad\0004_001193.wav,sad,esd,ESD/ESV\Sad\0004_001193.wav,4.0
Sad\0004_001194.wav,sad,esd,ESD/ESV\Sad\0004_001194.wav,4.0
Sad\0004_001195.wav,sad,esd,ESD/ESV\Sad\0004_001195.wav,4.0
Sad\0004_001196.wav,sad,esd,ESD/ESV\Sad\0004_001196.wav,4.0
Sad\0004_001197.wav,sad,esd,ESD/ESV\Sad\0004_001197.wav,4.0
Sad\0004_001198.wav,sad,esd,ESD/ESV\Sad\0004_001198.wav,4.0
Sad\0004_001199.wav,sad,esd,ESD/ESV\Sad\0004_001199.wav,4.0
Sad\0004_001200.wav,sad,esd,ESD/ESV\Sad\0004_001200.wav,4.0
Sad\0004_001201.wav,sad,esd,ESD/ESV\Sad\0004_001201.wav,4.0
Sad\0004_001202.wav,sad,esd,ESD/ESV\Sad\0004_001202.wav,4.0
Sad\0004_001203.wav,sad,esd,ESD/ESV\Sad\0004_001203.wav,4.0
Sad\0004_001204.wav,sad,esd,ESD/ESV\Sad\0004_001204.wav,4.0
Sad\0004_001205.wav,sad,esd,ESD/ESV\Sad\0004_001205.wav,4.0
Sad\0004_001206.wav,sad,esd,ESD/ESV\Sad\0004_001206.wav,4.0
Sad\0004_001207.wav,sad,esd,ESD/ESV\Sad\0004_001207.wav,4.0
Sad\0004_001208.wav,sad,esd,ESD/ESV\Sad\0004_001208.wav,4.0
Sad\0004_001209.wav,sad,esd,ESD/ESV\Sad\0004_001209.wav,4.0
Sad\0004_001210.wav,sad,esd,ESD/ESV\Sad\0004_001210.wav,4.0
Sad\0004_001211.wav,sad,esd,ESD/ESV\Sad\0004_001211.wav,4.0
Sad\0004_001212.wav,sad,esd,ESD/ESV\Sad\0004_001212.wav,4.0
Sad\0004_001213.wav,sad,esd,ESD/ESV\Sad\0004_001213.wav,4.0
Sad\0004_001214.wav,sad,esd,ESD/ESV\Sad\0004_001214.wav,4.0
Sad\0004_001215.wav,sad,esd,ESD/ESV\Sad\0004_001215.wav,4.0
Sad\0004_001216.wav,sad,esd,ESD/ESV\Sad\0004_001216.wav,4.0
Sad\0004_001217.wav,sad,esd,ESD/ESV\Sad\0004_001217.wav,4.0
Sad\0004_001218.wav,sad,esd,ESD/ESV\Sad\0004_001218.wav,4.0
Sad\0004_001219.wav,sad,esd,ESD/ESV\Sad\0004_001219.wav,4.0
Sad\0004_001220.wav,sad,esd,ESD/ESV\Sad\0004_001220.wav,4.0
Sad\0004_001221.wav,sad,esd,ESD/ESV\Sad\0004_001221.wav,4.0
Sad\0004_001222.wav,sad,esd,ESD/ESV\Sad\0004_001222.wav,4.0
Sad\0004_001223.wav,sad,esd,ESD/ESV\Sad\0004_001223.wav,4.0
Sad\0004_001224.wav,sad,esd,ESD/ESV\Sad\0004_001224.wav,4.0
Sad\0004_001225.wav,sad,esd,ESD/ESV\Sad\0004_001225.wav,4.0
Sad\0004_001226.wav,sad,esd,ESD/ESV\Sad\0004_001226.wav,4.0
Sad\0004_001227.wav,sad,esd,ESD/ESV\Sad\0004_001227.wav,4.0
Sad\0004_001228.wav,sad,esd,ESD/ESV\Sad\0004_001228.wav,4.0
Sad\0004_001229.wav,sad,esd,ESD/ESV\Sad\0004_001229.wav,4.0
Sad\0004_001230.wav,sad,esd,ESD/ESV\Sad\0004_001230.wav,4.0
Sad\0004_001231.wav,sad,esd,ESD/ESV\Sad\0004_001231.wav,4.0
Sad\0004_001232.wav,sad,esd,ESD/ESV\Sad\0004_001232.wav,4.0
Sad\0004_001233.wav,sad,esd,ESD/ESV\Sad\0004_001233.wav,4.0
Sad\0004_001234.wav,sad,esd,ESD/ESV\Sad\0004_001234.wav,4.0
Sad\0004_001235.wav,sad,esd,ESD/ESV\Sad\0004_001235.wav,4.0
Sad\0004_001236.wav,sad,esd,ESD/ESV\Sad\0004_001236.wav,4.0
Sad\0004_001237.wav,sad,esd,ESD/ESV\Sad\0004_001237.wav,4.0
Sad\0004_001238.wav,sad,esd,ESD/ESV\Sad\0004_001238.wav,4.0
Sad\0004_001239.wav,sad,esd,ESD/ESV\Sad\0004_001239.wav,4.0
Sad\0004_001240.wav,sad,esd,ESD/ESV\Sad\0004_001240.wav,4.0
Sad\0004_001241.wav,sad,esd,ESD/ESV\Sad\0004_001241.wav,4.0
Sad\0004_001242.wav,sad,esd,ESD/ESV\Sad\0004_001242.wav,4.0
Sad\0004_001243.wav,sad,esd,ESD/ESV\Sad\0004_001243.wav,4.0
Sad\0004_001244.wav,sad,esd,ESD/ESV\Sad\0004_001244.wav,4.0
Sad\0004_001245.wav,sad,esd,ESD/ESV\Sad\0004_001245.wav,4.0
Sad\0004_001246.wav,sad,esd,ESD/ESV\Sad\0004_001246.wav,4.0
Sad\0004_001247.wav,sad,esd,ESD/ESV\Sad\0004_001247.wav,4.0
Sad\0004_001248.wav,sad,esd,ESD/ESV\Sad\0004_001248.wav,4.0
Sad\0004_001249.wav,sad,esd,ESD/ESV\Sad\0004_001249.wav,4.0
Sad\0004_001250.wav,sad,esd,ESD/ESV\Sad\0004_001250.wav,4.0
Sad\0004_001251.wav,sad,esd,ESD/ESV\Sad\0004_001251.wav,4.0
Sad\0004_001252.wav,sad,esd,ESD/ESV\Sad\0004_001252.wav,4.0
Sad\0004_001253.wav,sad,esd,ESD/ESV\Sad\0004_001253.wav,4.0
Sad\0004_001254.wav,sad,esd,ESD/ESV\Sad\0004_001254.wav,4.0
Sad\0004_001255.wav,sad,esd,ESD/ESV\Sad\0004_001255.wav,4.0
Sad\0004_001256.wav,sad,esd,ESD/ESV\Sad\0004_001256.wav,4.0
Sad\0004_001257.wav,sad,esd,ESD/ESV\Sad\0004_001257.wav,4.0
Sad\0004_001258.wav,sad,esd,ESD/ESV\Sad\0004_001258.wav,4.0
Sad\0004_001259.wav,sad,esd,ESD/ESV\Sad\0004_001259.wav,4.0
Sad\0004_001260.wav,sad,esd,ESD/ESV\Sad\0004_001260.wav,4.0
Sad\0004_001261.wav,sad,esd,ESD/ESV\Sad\0004_001261.wav,4.0
Sad\0004_001262.wav,sad,esd,ESD/ESV\Sad\0004_001262.wav,4.0
Sad\0004_001263.wav,sad,esd,ESD/ESV\Sad\0004_001263.wav,4.0
Sad\0004_001264.wav,sad,esd,ESD/ESV\Sad\0004_001264.wav,4.0
Sad\0004_001265.wav,sad,esd,ESD/ESV\Sad\0004_001265.wav,4.0
Sad\0004_001266.wav,sad,esd,ESD/ESV\Sad\0004_001266.wav,4.0
Sad\0004_001267.wav,sad,esd,ESD/ESV\Sad\0004_001267.wav,4.0
Sad\0004_001268.wav,sad,esd,ESD/ESV\Sad\0004_001268.wav,4.0
Sad\0004_001269.wav,sad,esd,ESD/ESV\Sad\0004_001269.wav,4.0
Sad\0004_001270.wav,sad,esd,ESD/ESV\Sad\0004_001270.wav,4.0
Sad\0004_001271.wav,sad,esd,ESD/ESV\Sad\0004_001271.wav,4.0
Sad\0004_001272.wav,sad,esd,ESD/ESV\Sad\0004_001272.wav,4.0
Sad\0004_001273.wav,sad,esd,ESD/ESV\Sad\0004_001273.wav,4.0
Sad\0004_001274.wav,sad,esd,ESD/ESV\Sad\0004_001274.wav,4.0
Sad\0004_001275.wav,sad,esd,ESD/ESV\Sad\0004_001275.wav,4.0
Sad\0004_001276.wav,sad,esd,ESD/ESV\Sad\0004_001276.wav,4.0
Sad\0004_001277.wav,sad,esd,ESD/ESV\Sad\0004_001277.wav,4.0
Sad\0004_001278.wav,sad,esd,ESD/ESV\Sad\0004_001278.wav,4.0
Sad\0004_001279.wav,sad,esd,ESD/ESV\Sad\0004_001279.wav,4.0
Sad\0004_001280.wav,sad,esd,ESD/ESV\Sad\0004_001280.wav,4.0
Sad\0004_001281.wav,sad,esd,ESD/ESV\Sad\0004_001281.wav,4.0
Sad\0004_001282.wav,sad,esd,ESD/ESV\Sad\0004_001282.wav,4.0
Sad\0004_001283.wav,sad,esd,ESD/ESV\Sad\0004_001283.wav,4.0
Sad\0004_001284.wav,sad,esd,ESD/ESV\Sad\0004_001284.wav,4.0
Sad\0004_001285.wav,sad,esd,ESD/ESV\Sad\0004_001285.wav,4.0
Sad\0004_001286.wav,sad,esd,ESD/ESV\Sad\0004_001286.wav,4.0
Sad\0004_001287.wav,sad,esd,ESD/ESV\Sad\0004_001287.wav,4.0
Sad\0004_001288.wav,sad,esd,ESD/ESV\Sad\0004_001288.wav,4.0
Sad\0004_001289.wav,sad,esd,ESD/ESV\Sad\0004_001289.wav,4.0
Sad\0004_001290.wav,sad,esd,ESD/ESV\Sad\0004_001290.wav,4.0
Sad\0004_001291.wav,sad,esd,ESD/ESV\Sad\0004_001291.wav,4.0
Sad\0004_001292.wav,sad,esd,ESD/ESV\Sad\0004_001292.wav,4.0
Sad\0004_001293.wav,sad,esd,ESD/ESV\Sad\0004_001293.wav,4.0
Sad\0004_001294.wav,sad,esd,ESD/ESV\Sad\0004_001294.wav,4.0
Sad\0004_001295.wav,sad,esd,ESD/ESV\Sad\0004_001295.wav,4.0
Sad\0004_001296.wav,sad,esd,ESD/ESV\Sad\0004_001296.wav,4.0
Sad\0004_001297.wav,sad,esd,ESD/ESV\Sad\0004_001297.wav,4.0
Sad\0004_001298.wav,sad,esd,ESD/ESV\Sad\0004_001298.wav,4.0
Sad\0004_001299.wav,sad,esd,ESD/ESV\Sad\0004_001299.wav,4.0
Sad\0004_001300.wav,sad,esd,ESD/ESV\Sad\0004_001300.wav,4.0
Sad\0004_001301.wav,sad,esd,ESD/ESV\Sad\0004_001301.wav,4.0
